user_address,pool_name,cohort,faction,user_type,balance_pre_0826,balance_0909,staked_sushi_0909,first_entry_date
0xc7bfd896cc6a8bf1d09486dd08f590691b20c2ff,LINK-WETH,New,Migrator,New Migrator,0.0,1.1368683772161603e-13,676.34788157889818,2020-08-28 16:14:41.000000 UTC
0x9de85bb2dcc2f32d15c17f8df72eac1577e9e04e,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,3689.5308603209096,2020-09-04 01:45:23.000000 UTC
0xcbfc78d7e26c2ff131867ed74fa65572dad6fc90,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,10.524522498593848,2020-09-08 17:34:53.000000 UTC
0xf16e6815708321ed511ff2ac9fd2fe8b5f2e6d8f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,31.03671863533949,2020-09-08 01:54:10.000000 UTC
0xa31adc626974885a380cbe869bfdf76090bde11c,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,123.08671669015629,2020-09-02 14:51:42.000000 UTC
0x450676a61b9ef1a820e3acb3868dca2de837ecc8,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,5749.0987782168932,2020-09-02 13:07:09.000000 UTC
0xbe3e6fdbb7fc4f85a39641101dbd978d505f5516,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,4.2497899862985991,2020-09-03 03:27:19.000000 UTC
0x1d2f8a45ff6244f43079d116fe70c304b1d51d3f,LINK-WETH,New,Migrator,New Migrator,0.0,4.2188474935755949e-15,66.640146095592357,2020-08-31 18:32:21.000000 UTC
0xc8e60bca38607ced1f626160bb302de5ed2f2811,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,15.491426522757944,2020-09-02 09:07:19.000000 UTC
0xd2fb95ef2702eb238334bb0a21ab1bf0d703a80e,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,44.222682210263955,2020-08-30 01:57:43.000000 UTC
0xaec539a116fa75e8bdcf016d3c146a25bc1af93b,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,5.9049196650921143,2020-09-04 00:52:52.000000 UTC
0x4c3510a57904462a4ddd348e0c4906aad69b8bb1,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,0.4410202534030308,2020-08-28 09:48:03.000000 UTC
0xe47fceb4cc1d523e1527b01e1c59cb871e1eaf5f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,6.560523911853025,2020-09-01 10:34:13.000000 UTC
0x89d709138fa529de97839322ac37f39e5e073bfe,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,8.2612043127949928,2020-09-02 21:04:43.000000 UTC
0xaa1917fe9f4cc187f0475349abfc70a327982fbd,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,2.5867435529067269,2020-08-30 19:11:34.000000 UTC
0x9dad92fe2653e934fa95537d36d90e4a827f045a,LINK-WETH,New,Migrator,New Migrator,0.0,3.5527136788005009e-15,23.666431933273369,2020-08-31 19:20:34.000000 UTC
0x0723ff2d0f410319cafb6627e97a55d8ac17077f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,23.277171178936964,2020-09-01 18:51:31.000000 UTC
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,335.15560796203005,2020-08-31 23:11:59.000000 UTC
0x75a446652bcecc605abe70660db6bc89122073a8,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,0.46906013749391195,2020-09-02 05:01:38.000000 UTC
0xe025260b5f9a93e972b443ba5713cf29264e2ac3,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,8.808389016950569,2020-09-02 19:40:43.000000 UTC
0x1b1077bb5c92b83b645faa421d71c91b702e9fa2,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,3.6636775849129908,2020-09-04 05:45:55.000000 UTC
0xe8b67ebf4825fec2ab6c010a01064f5fa54672a5,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,43.81183273679774,2020-09-02 02:49:31.000000 UTC
0xfb93487d5d26a9d26a0ac2b49a29da464eb7451d,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1.5602870110327838,2020-09-01 00:27:13.000000 UTC
0xb78b43fc4fb938f1bd27e1d71162c5c3bece0130,LINK-WETH,New,Migrator,New Migrator,0.0,5.6843418860808015e-14,447.52487877220165,2020-08-28 14:30:17.000000 UTC
0x4347e44d5ddf158d692ff86ea7df813ad799a990,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,19.971184819013686,2020-08-31 02:22:20.000000 UTC
0x0be833cf3c2b9d692c7859f06da9ef0e151b8a33,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,33.485485459041783,2020-09-08 08:46:22.000000 UTC
0x6536e7a30d5a912e422e464fc790fec22c86ef14,LINK-WETH,New,Migrator,New Migrator,0.0,45.250251193816837,68.467343721545546,2020-09-07 17:05:03.000000 UTC
0x9936bffd822149cf9cf0722547fa720159dc5fda,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,11.347699083605777,2020-08-26 05:12:21.000000 UTC
0xfa088e1f6691a4de186b6486a3266687019cf916,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,43.742210734175231,2020-08-28 17:42:32.000000 UTC
0x084cec340ba97af2d4082be6bbc8cb3e50d04ae2,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,2.2495002261679113,2020-09-07 15:00:28.000000 UTC
0xde6594dec66cb4e1e42a00649f272e4a88a2131f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1.5323365564464639,2020-09-04 17:57:22.000000 UTC
0xc4f0303ad7c7e1e1eabacab2516921b2d90358ae,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,17.587975235027674,2020-09-02 10:36:23.000000 UTC
0x74bb27ed62566308e82d4d031d65fa06519dbb4a,LINK-WETH,New,Migrator,New Migrator,0.0,2.2737367544323206e-13,3208.1846561191323,2020-09-02 16:09:45.000000 UTC
0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,103207.60706125858,2020-08-30 16:14:16.000000 UTC
0x23abb5fe2bdd8362a521816eb495021681253264,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,0.63819416250806293,2020-09-04 21:08:07.000000 UTC
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,LINK-WETH,New,Migrator,New Migrator,0.0,2.8421709430404007e-14,470.30036858134042,2020-09-01 04:57:25.000000 UTC
0xe336d471c1e53e574afc3c6df7c519c31b8fe81b,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,60.716465053043478,2020-09-09 11:22:40.000000 UTC
0x969eee99fe86815de1b4e4bec280245e95e2ea29,LINK-WETH,New,Migrator,New Migrator,0.0,1.6653345369377348e-16,11.604724167460947,2020-08-31 23:39:16.000000 UTC
0x8d1bf34397d31903320ac0a8fee81b3bb7531537,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,0.14680022831680656,2020-09-01 02:47:44.000000 UTC
0x336e86c566e3811b4031b17f477dfa2872adb544,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,23.955941877749197,2020-09-04 11:00:42.000000 UTC
0x79f9dc0843d05465aa99d8d95726192adbac3133,LINK-WETH,New,Migrator,New Migrator,0.0,1.7763568394002505e-15,16.374642644868388,2020-09-02 23:22:25.000000 UTC
0x6d04a4f235505128f7fb41dd38b15d8dd8f67a1d,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1.416131163610804,2020-09-03 03:10:41.000000 UTC
0xc78652eae0b73256f0598ddda47b6814b23a8d8f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,2.377344315779562,2020-09-06 12:20:32.000000 UTC
0xf2d373481e1da4a8ca4734b28f5a642d55fda7d3,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,12147.066288747666,2020-09-03 17:22:08.000000 UTC
0x5d7926412dd9ba3f00a74ad9f8c5a50bb80fc297,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,59.715047572447915,2020-08-28 20:32:19.000000 UTC
0x5068b3152bddfb8a990a10c58cd4e7f3baa7dc0f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,656.30618454161856,2020-08-31 00:57:51.000000 UTC
0xb7bbd33ba5e01ebb2fa5beb981c96e0ca81951ee,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,425.78944114334445,2020-08-31 20:31:43.000000 UTC
0xad85e2c917e0ba4ed5ab9b9c15a2bfd359f516ce,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,5.8813950039348022,2020-09-01 12:32:04.000000 UTC
0x77782cb99086962725c934f7a8c7818d159e4f71,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1.1094153247110059,2020-08-29 04:34:14.000000 UTC
0x7b5479996978be4d9be6fda4c9cb88a2c7d28ff1,LINK-WETH,New,Migrator,New Migrator,0.0,0.631345514325103,11.0,2020-09-02 16:35:52.000000 UTC
0x87aa1150caf247a35f303aa051568a81feca11a2,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,13.197666141175995,2020-09-07 19:00:06.000000 UTC
0x1b90a1b9b7ab897d20943e419fb02f1fe18e0453,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,8.7133437829301172,2020-09-06 18:41:33.000000 UTC
0x9250b9b5c67618b4753abfa3ee52bc7a13e2b814,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,212.72054462706166,2020-09-04 10:36:34.000000 UTC
0x24e6d835f23b9716af984f6604625c6b074015cd,LINK-WETH,New,Migrator,New Migrator,0.0,2.2737367544323206e-13,2870.6727169173628,2020-08-30 18:27:03.000000 UTC
0xf3cfdc95f320a30ee5d13f2987cedd6bdf9f082e,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,19.45678155674738,2020-09-01 22:17:18.000000 UTC
0xf7b4db18a92c5a635f21ed65f33095f59d68ce42,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,18.910124215867647,2020-09-01 16:10:04.000000 UTC
0xbfbc70b2119034209320e63f908ab2bd53225e79,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,4.6844713618438245,2020-09-01 15:25:13.000000 UTC
0x9cff00d1cc40e5aea91477755de44767b0c5f4eb,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,7.6936630209065147,2020-09-03 12:36:01.000000 UTC
0xb039df879f41487396c6ef973272ed4db4c88c90,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,588.42049768195818,2020-08-30 08:14:38.000000 UTC
0xc247c61c9c094437b5b720bb7e85e2a72d8a1798,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,28.178784848475495,2020-09-01 10:35:51.000000 UTC
0x121ee2b015888a6d0d4a925ea41c0caf78c8d54a,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,10.96634034812076,2020-08-31 13:38:35.000000 UTC
0xadebe12fd6e08b5e7235ec07912f838db7aa3265,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,22.779984682852781,2020-09-06 19:26:57.000000 UTC
0x7cfbb76a046e0ec76c34809d7a980687f6483b96,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,139.65168208321217,2020-09-02 04:16:16.000000 UTC
0x8a5d57b544b4d8fc79124fb9fabfdb6454f1d077,LINK-WETH,New,Migrator,New Migrator,0.0,2.2737367544323206e-13,322.25015384916367,2020-09-01 23:09:36.000000 UTC
0x065b9c9f60a666fb1a74c4eb2c56dde3071888f2,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,8.4953750780361741,2020-09-01 20:08:46.000000 UTC
0x853ef5e745ee973f7cf9b86d7b98d99924901ff6,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,45.327231968822204,2020-08-28 20:14:33.000000 UTC
0x0a94979309a98d7bc651e32c8cb1721af60f2fea,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,10.255511474797085,2020-09-04 22:45:08.000000 UTC
0x8105455b2d8b438d747468aa013e0465b8c1969c,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,51.977581252076433,2020-09-09 13:59:47.000000 UTC
0xb612d4e731b6759608dac68c12edeb67d1c7fcc6,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,13.439332471047528,2020-08-29 09:09:03.000000 UTC
0x627669289d3ed0868b1dde8ad579ae67bd2f43ad,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1.7846956135505561,2020-09-07 00:32:17.000000 UTC
0x78ce2b641d6be7c20707bc2e6fef44c741a67077,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,89.336863263177634,2020-08-28 14:47:35.000000 UTC
0xbce85248ca6527e3b5eac83ec665f03e30f3cbab,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,17.533419845659566,2020-08-30 06:23:49.000000 UTC
0x24442ed936be9a2cd97377fbd8a225091aef612c,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,28.940725978714191,2020-09-08 22:07:06.000000 UTC
0xd9a14b6f258b52e4e108d516487e08f7928552d3,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,8.4280220756100146,2020-09-02 20:58:21.000000 UTC
0x5f2b5a5454e04ad2394b2add2f176f7ccc22cce9,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,2.3602016585766346,2020-08-29 05:22:47.000000 UTC
0x7a2ff51061e1293dc97220364cb51708bdac4ac9,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,316.677128657249,2020-09-07 17:07:41.000000 UTC
0x6b2d1b7b28802eefae7b41cf91c3c1dc361a5d07,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1.5350170026131791,2020-09-01 12:43:00.000000 UTC
0xae3dd285f3c006393cead2399f4d3eb8ce266457,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,1521.5397247162211,2020-08-30 21:03:27.000000 UTC
0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,14.500136014796382,2020-09-03 03:21:09.000000 UTC
0x577be3ed9a71e1c355f519bbdf5f09ba2018b1cc,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,9.7039944244014329,2020-08-31 23:11:53.000000 UTC
0x5e75f78a7e50121f0ad6440651c5567c0578d9b5,LINK-WETH,New,Migrator,New Migrator,0.0,1.1368683772161603e-13,639.68487644249478,2020-08-28 16:37:17.000000 UTC
0x1ae3d567efa78eb59a24e05ec3391c701d5a17eb,LINK-WETH,New,Migrator,New Migrator,0.0,5.6843418860808015e-14,240.49258875379945,2020-09-01 07:18:00.000000 UTC
0x6b5e3557d0e06815cb2fdcc62888df896d2ef2f1,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,44.2419176192102,2020-08-31 19:41:43.000000 UTC
0x445cba8b695c0d2c1d7497618624c620265d4132,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,874.804937818737,2020-08-28 13:15:35.000000 UTC
0x8356abe66202ae657692d255510ea42589ccf763,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,707.1731713023911,2020-09-01 15:20:20.000000 UTC
0x73b4fae6e3b6b8b37717a06fce501885457d25ad,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,3172.1970524484,2020-09-08 04:42:00.000000 UTC
0xfe22a36fbfb8f797e5b39c061d522adc8577c1f6,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,5.1803019344043628,2020-08-29 02:14:32.000000 UTC
0xa91f4ad4e2740939b858a2ef728254f1cfb7cd20,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,9.640391048514207,2020-09-09 11:45:28.000000 UTC
0x53499bcda5f8a2e4f07cadf96ec509da98e8440d,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,18.388689015139096,2020-09-01 10:54:21.000000 UTC
0x50f4c4a3a656971b1d896306741e9df3554ef3f4,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,0.45785675572412809,2020-09-01 03:37:25.000000 UTC
0xc0f28686fff282dc53fae534408b0b2f1c5dfc71,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,4.4991967255469971,2020-09-04 03:17:06.000000 UTC
0xa272b05dcdf10cd8f0da1e1846e7a8761321632f,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,52.9783851847991,2020-09-03 07:02:25.000000 UTC
0x8893d15117a69b2e165782a50ba36f641deac054,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,6.2714414944356394,2020-09-03 18:38:38.000000 UTC
0x8e78845d990b5e101f44918bfa175ee1d8e70b87,LINK-WETH,New,Migrator,New Migrator,0.0,0.0,9.9013673524596282,2020-08-29 07:42:08.000000 UTC
0xc2372e1705ad907dfe2f4aa8e22fe74ddf85794b,LINK-WETH,New,Runaway,New Runaway,0.0,1.4210854715202004e-14,0.0,2020-08-28 19:43:35.000000 UTC
0x1a87b5ccb1c8257815bd2b0a87c899fac59ca598,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-04 02:24:00.000000 UTC
0x61097c84bc54aed8f07cf3e903faf8a7c64c9859,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 07:36:55.000000 UTC
0x61fc91d8e56b2f826a248e3aade345e65e1a6a5e,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-08 14:57:31.000000 UTC
0x7e338c4bc34863c68fd7dcf944324223015d20ff,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 15:19:23.000000 UTC
0x28490898850a8628ee4d5889d8e21cc0058d58c4,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 21:06:06.000000 UTC
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,LINK-WETH,New,Runaway,New Runaway,0.0,1.1368683772161603e-13,0.0,2020-08-28 08:06:08.000000 UTC
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 08:35:41.000000 UTC
0xc0682d80cb3c6bc921f3f4672f814b6b4d476a70,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 18:32:57.000000 UTC
0x86d33bbbf6cdbbfabaa7ee9c99322d0f3b70b663,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-03 03:39:19.000000 UTC
0x77df7dbe2e0bb2832fe9a51ac5f60a4b02935bac,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 20:17:58.000000 UTC
0xab292a0b800865af489fab8eb55306e3df83575f,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 04:17:56.000000 UTC
0xb2fc7db4d74d8fbf3edc48d3f1bc6afc8c8725d1,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-06 20:38:25.000000 UTC
0x4bc17374212bee1232441691d0b55720c0b8272d,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-04 02:36:46.000000 UTC
0xe103abfa0f867e53cef1ad2cb0dcbc193b385a93,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 20:22:51.000000 UTC
0xd9e5cfd188ff6082b3d541b4f5ff4a86727135da,LINK-WETH,New,Runaway,New Runaway,0.0,3.4106051316484809e-13,1.1368683772161603e-13,2020-08-28 14:29:21.000000 UTC
0x3691b6a88a368009a0d9b90c677315ecd32351bc,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,9.0949470177292824e-13,2020-09-01 10:01:42.000000 UTC
0x9d07b4600c8f500a3ca993710783c77e82b6f54f,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 20:54:47.000000 UTC
0xa4d37cacadafc008629b318038fb858ac8b03b35,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 01:28:41.000000 UTC
0xfd8a63085804dcb95417fe33f9e49253522c68dd,LINK-WETH,New,Runaway,New Runaway,0.0,1.4210854715202004e-14,0.0,2020-09-02 14:10:32.000000 UTC
0xf09734778bde2c5b2ce9099b1331c4b003df96d0,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 09:57:57.000000 UTC
0x5a7caa5ecb67c2b0390271866d43c4e784f16c83,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 20:54:01.000000 UTC
0x48242786d89d01b7ce536ed7f55e2d986c8a22e2,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 08:55:29.000000 UTC
0x0780e8993c6e229292f94dabb25ff5c84ef23b95,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-03 10:30:28.000000 UTC
0x299cde8a5d526e8599edc58a62266b839253344d,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 04:05:11.000000 UTC
0x0666e704e2a3c55935e383aad9997b206d555baa,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-03 12:18:57.000000 UTC
0x4eddb942c011790b9c36121e6dd8f247c2541919,LINK-WETH,New,Runaway,New Runaway,0.0,1.4210854715202004e-14,0.0,2020-09-03 19:08:40.000000 UTC
0x1e5a689f9d4524ff6f604cda19c01faa4ca664ea,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 04:50:25.000000 UTC
0x1b7835d2074914161dd6a2d48e393be1dbf296d1,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-02 15:54:45.000000 UTC
0xc9ca00d51b5e56a065d97922fff86ff96123685d,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 13:48:21.000000 UTC
0x64ff176e6adec264024dff0b7bf99b4856b80812,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-06 01:49:47.000000 UTC
0x124c5e21a073fb4694308fbdf72af362451eae12,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 21:24:17.000000 UTC
0x1ffe94652a4b53b1d1085afce151679c1ab82ec7,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-04 09:20:53.000000 UTC
0xa6f5fe57c5b9768dedb4698c4f0c52d82853e5c8,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 16:04:55.000000 UTC
0xb45b74eb35790d20e5f4225b0ac49d5bb074696e,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 02:36:49.000000 UTC
0xdb4e2aec32e7e989a37fb98a7007e7ccb4572aad,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 10:29:20.000000 UTC
0x28d59e2e8d87b4b272a75b384f6f593a41b4df4a,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 01:29:45.000000 UTC
0x5283f9113969d07a59cd36016c95bd2f6a387fe1,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 16:00:14.000000 UTC
0xd7a63a9ea0879423bc82730fbeafec938e833714,LINK-WETH,New,Runaway,New Runaway,0.0,7.1054273576010019e-15,0.0,2020-08-31 04:54:41.000000 UTC
0x1b653b878b2b842efa49eeb20eb07646384b0702,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 12:57:19.000000 UTC
0xbee81b34196e68cf62421dd9fe188623729fb3cf,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,2.2737367544323206e-13,2020-09-06 08:51:53.000000 UTC
0xe15863985be0c9fb9d590e2d1d6486a551d63e06,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-02 12:18:30.000000 UTC
0x1729f93e3c3c74b503b8130516984ced70bf47d9,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-02 13:46:33.000000 UTC
0x2ab7249404146652fbd5baec337b66bcf8070ce3,LINK-WETH,New,Runaway,New Runaway,0.0,1.1368683772161603e-13,0.0,2020-08-28 20:52:25.000000 UTC
0x4bdfd3ce7bfb07b75a2a59a8f723910dd7147b9c,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 03:21:20.000000 UTC
0xd164ff4c786d851a0e2d2fc1bf78370dc9cc1d80,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 03:41:44.000000 UTC
0x177c27d90eb118b5ca9347d70972f95696cd8086,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 17:37:49.000000 UTC
0x86e19d8441c37c0a37ef45b7f499a57672f68094,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 03:32:00.000000 UTC
0x2b361ed3deda00deb26b12f6ff28c4fedcef4edf,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-04 00:45:09.000000 UTC
0xf53b35f26f57ff6859384d5ad323ad9522b14c7e,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 18:27:49.000000 UTC
0x31da06ae5357b37d68f106c7ef58d575b06594fa,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 23:48:23.000000 UTC
0x3d9fd06b3a9c9f9dee5cfa6ec3f6f59507b40885,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 15:47:15.000000 UTC
0x6bb813898731f9c016cb8453baf9bfb301a3b650,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 14:46:06.000000 UTC
0x1b51960ec186f34aab650c0897cb131c30bdbc09,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 16:51:46.000000 UTC
0x65c084b69b7f21acefe2c68aa25c67efd2e10160,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 15:04:24.000000 UTC
0xeec8775da2cabe8b0e3472dfc4627c5240c9f77d,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-02 12:32:30.000000 UTC
0x44d72b5a773332935046c62a34a9f1dc072d9cb7,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 03:14:35.000000 UTC
0x84004eb4a822cd38dd957f40944bd5c91660f020,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 05:51:05.000000 UTC
0x6ffad7377712edf4cbb3b238da99049f705b592d,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-02 23:39:55.000000 UTC
0x98b2b02302de225835aea95af8ec30701ee36121,LINK-WETH,New,Runaway,New Runaway,0.0,2.8421709430404007e-14,0.0,2020-09-02 12:36:19.000000 UTC
0xe0c964a112bac0bab69606f21ec2e3e29dab1e28,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-31 08:53:20.000000 UTC
0x22e21143f63e6ca202da964f6c111ab84ef44f77,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 02:07:32.000000 UTC
0xfbea0772cef0dbe743a18b132bfbb8f9eb0bf0aa,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-28 22:19:21.000000 UTC
0xa003d7c460abddd3210c355607169e965940e543,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,9.0949470177292824e-13,2020-08-31 03:22:25.000000 UTC
0x7056bf340c08b611e42663d6dd8c4fa2bc2d6053,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 07:28:10.000000 UTC
0x703b135774c3278b814ae65acce36f4c7203432e,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-09-01 15:25:28.000000 UTC
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,LINK-WETH,New,Runaway,New Runaway,0.0,0.0,0.0,2020-08-29 01:45:21.000000 UTC
