platform,pool_name,pool_address,date,reserve0,reserve1,weth_reserve,swap_count,total_event_count
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-17,32312.015493729003,7727.6198202933838,7727.6198202933838,34,35
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-18,32273.638674230624,7799.7062515596763,7799.7062515596763,60,64
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-19,32249.536223824907,7857.5094075843672,7857.5094075843672,45,47
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-20,33146.989696766075,7585.974382351973,7585.974382351973,57,62
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-21,34938.8950421743,7906.9510933427709,7906.9510933427709,72,77
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-22,35005.751286332168,7896.7445701694369,7896.7445701694369,77,77
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-23,36054.55581347322,7758.324607257493,7758.324607257493,71,74
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-24,35839.679615035173,7800.4947757553819,7800.4947757553819,52,54
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-25,35263.676748926286,8002.8396448078274,8002.8396448078274,81,87
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-26,36893.561865837553,7986.0436428086632,7986.0436428086632,62,66
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-27,37260.014524531522,7907.1139330268688,7907.1139330268688,55,57
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-28,37146.54507716198,7965.2986031298,7965.2986031298,36,39
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-29,36674.91649891514,8227.4730101552177,8227.4730101552177,88,90
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-30,37625.80265477232,8198.6060697881021,8198.6060697881021,62,63
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-03-31,39029.603906524942,8072.9236372901505,8072.9236372901505,52,53
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-01,32863.495928607881,7550.8299402495122,7550.8299402495122,174,180
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-02,33603.462730609324,7703.6341288763251,7703.6341288763251,90,95
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-03,33285.305972566159,7895.595639216368,7895.595639216368,132,137
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-04,31643.206414204695,8417.7745668105345,8417.7745668105345,257,263
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-05,33450.399667256424,8105.8735254348267,8105.8735254348267,118,121
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-06,34437.1985224672,7877.9610460393706,7877.9610460393706,89,89
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-07,31402.137073161561,6966.693858649759,6966.693858649759,97,101
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-08,30027.041962091607,6609.5437409260139,6609.5437409260139,76,80
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-09,30191.131431176877,6636.8588916763865,6636.8588916763865,81,82
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-10,30836.721449715136,6502.6036830695984,6502.6036830695984,119,126
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-11,30483.481207445326,6524.7390954575458,6524.7390954575458,96,101
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-12,30350.459710797979,6558.2472519075682,6558.2472519075682,127,127
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-13,31619.557765866182,6640.1626928509522,6640.1626928509522,118,122
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-14,32766.505319478307,6531.8508400381215,6531.8508400381215,95,99
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-15,30747.856186580542,6922.6627606340662,6922.6627606340662,292,295
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-16,30583.992378087671,7129.033724603768,7129.033724603768,225,229
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-17,31059.018679130648,7161.7967165969649,7161.7967165969649,76,78
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-18,31784.533150631942,6930.8966535317559,6930.8966535317559,152,155
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-19,31086.964526954529,6845.4184937785949,6845.4184937785949,156,160
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-20,31985.968904673875,6659.0589119389542,6659.0589119389542,235,238
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-21,32364.154524016467,6729.8564089651354,6729.8564089651354,102,106
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-22,25879.246467690729,5748.6476492805232,5748.6476492805232,260,265
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-23,23575.202850816502,6196.72891202005,6196.72891202005,393,398
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-24,24455.153578331396,6281.4379972821926,6281.4379972821926,262,271
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-25,25735.0623149512,6133.4425910974514,6133.4425910974514,141,147
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-26,24745.852358395525,6294.1507573346717,6294.1507573346717,217,222
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-27,25361.119353054451,6258.5702255336291,6258.5702255336291,210,214
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-28,26099.106925598549,6179.4414971234573,6179.4414971234573,125,128
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-29,26451.378452645346,6198.8122591134088,6198.8122591134088,130,134
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-04-30,132484.8131215146,35356.478564822377,35356.478564822377,241,247
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-05-01,130782.85953663032,35819.450741494191,35819.450741494191,467,472
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-05-02,129821.10999108975,35640.640111975568,35640.640111975568,550,556
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-05-03,135110.79010645763,32723.023230562161,32723.023230562161,388,397
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-05-04,136519.73986467981,31283.001144882583,31283.001144882583,329,333
sushiswap,COMP-WETH,0x31503dcb60119a812fee820bb7042752019f2355,2021-05-05,138145.07056977187,30902.639665590654,30902.639665590654,233,235
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-09,64326380.437497154,187669.65771537679,187669.65771537679,100,194
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-10,53684220.113538943,151051.05555637449,151051.05555637449,650,1041
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-11,95415331.272520125,264728.03486286441,264728.03486286441,713,1180
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-12,97531059.8316876,259668.18525373237,259668.18525373237,675,919
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-13,62837279.127578638,175870.04858562537,175870.04858562537,629,957
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-14,60244624.047313526,166265.76905749913,166265.76905749913,1242,1457
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-15,53574459.680997849,150916.29463724591,150916.29463724591,1040,1172
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-16,44109456.764702536,122194.20490645317,122194.20490645317,806,926
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-17,38246634.591521472,99931.63273702994,99931.63273702994,358,439
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-18,32537487.983032171,86484.003487890019,86484.003487890019,298,367
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-19,35785355.661416657,94290.568918120975,94290.568918120975,290,357
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-20,33530036.058022659,91515.884755707943,91515.884755707943,276,304
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-21,33936376.051052094,99973.466649591574,99973.466649591574,393,423
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-22,33578359.605695158,98702.65479371621,98702.65479371621,306,327
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-23,32164050.335714877,101393.57289264325,101393.57289264325,334,362
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-24,34239710.670069143,98868.782898758174,98868.782898758174,300,319
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-25,33338158.707752429,95615.6014327726,95615.6014327726,296,309
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-26,31088793.130216561,88673.462647590422,88673.462647590422,198,216
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-27,28460559.871493407,80825.955252777188,80825.955252777188,243,251
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-28,29253960.839630675,83605.137987391281,83605.137987391281,218,228
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-29,29321003.2187507,82575.9946052018,82575.9946052018,221,238
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-09-30,23379931.35933141,65689.3842480398,65689.3842480398,132,161
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-01,26422750.929246817,75765.917601225563,75765.917601225563,253,281
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-02,24394068.024735879,71282.206690378909,71282.206690378909,303,310
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-03,24135439.506238218,70121.719736395229,70121.719736395229,144,156
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-04,24334950.212532867,69792.838309284562,69792.838309284562,172,184
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-05,24208901.996413231,69513.180643703585,69513.180643703585,140,148
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-06,23671548.850278839,70434.231012094155,70434.231012094155,177,184
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-07,23671480.199431885,70150.7350830868,70150.7350830868,174,205
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-08,23963279.415018063,68937.141982805217,68937.141982805217,191,210
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-09,24404047.479191158,67284.97993120199,67284.97993120199,159,172
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-10,24663348.73329486,67020.822617427068,67020.822617427068,159,178
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-11,23336950.191482246,63070.754967773071,63070.754967773071,153,162
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-12,23772467.159228541,61990.760499388183,61990.760499388183,194,204
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-13,22614410.601578,59859.39494789629,59859.39494789629,164,187
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-14,22921531.860356759,61180.102263994406,61180.102263994406,135,153
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-15,23546745.540450785,62776.66722786818,62776.66722786818,149,166
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-16,23059843.194587518,63554.442101697932,63554.442101697932,147,153
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-17,23101996.078375496,63431.020955044827,63431.020955044827,101,105
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-18,23410392.846740961,62601.849441438149,62601.849441438149,121,124
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-19,23451403.437220931,62425.439422082236,62425.439422082236,143,149
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-20,23044379.365325734,62947.861461836343,62947.861461836343,162,177
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-21,23760666.761734951,61045.244365389546,61045.244365389546,233,237
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-22,25989348.691799298,63135.239296501131,63135.239296501131,224,238
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-23,16594233.572520966,40944.37201246043,40944.37201246043,153,164
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-24,16657544.889814723,40801.300976482446,40801.300976482446,148,151
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-25,16592059.90265673,41068.487594804144,41068.487594804144,122,132
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-26,16258858.750864886,41605.1617185178,41605.1617185178,227,238
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-27,16359510.868228644,40819.524029057575,40819.524029057575,150,165
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-28,17189765.135570176,44774.865373911438,44774.865373911438,234,244
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-29,17161975.661407042,44838.064105436111,44838.064105436111,135,141
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-30,17153690.604968086,45197.472110687391,45197.472110687391,162,169
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-10-31,17121280.073251363,44648.128830825583,44648.128830825583,149,165
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-01,17231647.199935351,44043.158373770711,44043.158373770711,131,141
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-02,16977724.923234235,44717.43714891954,44717.43714891954,159,169
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-03,17131675.590970296,44534.633997997182,44534.633997997182,191,200
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-04,17426987.577210173,43765.0797092581,43765.0797092581,269,279
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-05,17722027.312000923,42952.445705898863,42952.445705898863,264,273
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-06,18780461.949317943,41546.979194950647,41546.979194950647,323,337
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-07,16298425.530093895,37641.041212075826,37641.041212075826,387,405
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-08,16642145.829104636,36844.141660672423,36844.141660672423,243,259
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-09,16375608.600240637,37178.340164700421,37178.340164700421,315,334
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-10,16509101.157080783,36861.29397036985,36861.29397036985,182,194
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-11,16742114.230874224,36314.839677415788,36314.839677415788,209,221
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-12,16927978.205325574,36863.161861011693,36863.161861011693,174,189
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-13,17201789.394347765,36369.760646524839,36369.760646524839,158,169
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-14,17582848.15269763,38259.156867086567,38259.156867086567,185,203
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-15,30624443.32780337,68643.164864067265,68643.164864067265,252,274
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-16,35601340.797958143,77363.668657051268,77363.668657051268,243,286
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-17,51922349.608132325,108007.23185008574,108007.23185008574,293,408
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-18,55881602.246566743,117166.13141436882,117166.13141436882,389,496
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-19,63425741.172017463,135408.54698547433,135408.54698547433,243,326
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-20,66164251.933533326,130743.06011033562,130743.06011033562,375,424
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-21,52183537.55164808,95145.534143693425,95145.534143693425,457,512
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-22,48194377.312761262,86157.2935076508,86157.2935076508,600,663
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-23,41730069.037059061,68925.684858285065,68925.684858285065,546,610
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-24,41634782.113637395,69117.142322381362,69117.142322381362,454,499
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-25,36245313.481537148,63601.243790419,63601.243790419,429,473
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-26,32978614.606682379,63733.997210722431,63733.997210722431,1125,1176
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-27,33564696.200723983,65215.742384225327,65215.742384225327,418,452
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-28,36721635.585478142,68439.0568414151,68439.0568414151,332,368
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-29,42943281.044916928,75048.3663444588,75048.3663444588,423,468
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-11-30,45489436.198798761,74537.143053847714,74537.143053847714,514,537
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-12-01,43861286.725098208,74994.9605490768,74994.9605490768,700,732
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-12-02,54404703.373454705,91308.149079844792,91308.149079844792,450,500
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-12-03,55478476.496696956,90107.839857861574,90107.839857861574,405,446
sushiswap,DAI-WETH,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2020-12-04,52836161.688999951,93169.810133479245,93169.810133479245,471,500
